time_s,time_min,depth_m,fluid,share,source
1519.11,25.3185,1350.0,平衡液,1.0,1D_casing
1519.11,25.3185,1380.0,平衡液,1.0,1D_casing
1519.11,25.3185,1410.0,平衡液,1.0,1D_casing
1519.11,25.3185,1440.0,平衡液,1.0,1D_casing
1519.11,25.3185,1470.0,平衡液,1.0,1D_casing
1519.11,25.3185,1500.0,平衡液,1.0,1D_casing
1519.11,25.3185,1530.0,平衡液,1.0,1D_casing
1519.11,25.3185,1560.0,平衡液,1.0,1D_casing
1519.11,25.3185,1590.0,平衡液,1.0,1D_casing
1519.11,25.3185,1620.0,平衡液,1.0,1D_casing
1519.11,25.3185,1650.0,平衡液,1.0,1D_casing
1519.11,25.3185,1680.0,平衡液,1.0,1D_casing
1519.11,25.3185,1710.0,平衡液,1.0,1D_casing
1519.11,25.3185,1740.0,平衡液,1.0,1D_casing
1519.11,25.3185,1770.0,平衡液,1.0,1D_casing
1519.11,25.3185,1800.0,平衡液,1.0,1D_casing
1519.11,25.3185,1830.0,平衡液,1.0,1D_casing
1519.11,25.3185,1860.0,平衡液,1.0,1D_casing
1519.11,25.3185,1890.0,平衡液,1.0,1D_casing
1519.11,25.3185,1920.0,平衡液,1.0,1D_casing
1519.11,25.3185,1950.0,平衡液,1.0,1D_casing
1519.11,25.3185,1980.0,平衡液,1.0,1D_casing
1519.11,25.3185,2010.0,平衡液,1.0,1D_casing
1519.11,25.3185,2040.0,平衡液,1.0,1D_casing
1519.11,25.3185,2070.0,平衡液,1.0,1D_casing
1519.11,25.3185,2100.0,平衡液,1.0,1D_casing
1519.11,25.3185,2130.0,平衡液,1.0,1D_casing
1519.11,25.3185,2160.0,平衡液,1.0,1D_casing
1519.11,25.3185,2190.0,平衡液,1.0,1D_casing
1519.11,25.3185,2220.0,平衡液,1.0,1D_casing
1519.11,25.3185,2250.0,平衡液,1.0,1D_casing
1519.11,25.3185,2280.0,平衡液,1.0,1D_casing
1519.11,25.3185,2310.0,平衡液,1.0,1D_casing
1519.11,25.3185,2340.0,钻井液,1.0,1D_casing
1519.11,25.3185,2370.0,钻井液,1.0,1D_casing
1519.11,25.3185,2400.0,钻井液,1.0,1D_casing
1519.11,25.3185,2430.0,钻井液,1.0,1D_casing
1519.11,25.3185,2460.0,钻井液,1.0,1D_casing
1519.11,25.3185,2490.0,钻井液,1.0,1D_casing
1519.11,25.3185,2520.0,钻井液,1.0,1D_casing
1519.11,25.3185,2550.0,钻井液,1.0,1D_casing
1519.11,25.3185,2580.0,钻井液,1.0,1D_casing
1519.11,25.3185,2610.0,钻井液,1.0,1D_casing
1519.11,25.3185,2640.0,钻井液,1.0,1D_casing
1519.11,25.3185,2670.0,钻井液,1.0,1D_casing
1519.11,25.3185,2700.0,钻井液,1.0,1D_casing
1519.11,25.3185,2730.0,钻井液,1.0,1D_casing
1519.11,25.3185,2760.0,钻井液,1.0,1D_casing
1519.11,25.3185,2790.0,钻井液,1.0,1D_casing
1519.11,25.3185,2820.0,钻井液,1.0,1D_casing
1519.11,25.3185,2850.0,钻井液,1.0,1D_casing
1519.11,25.3185,2880.0,钻井液,1.0,1D_casing
1519.11,25.3185,2910.0,钻井液,1.0,1D_casing
1519.11,25.3185,2940.0,钻井液,1.0,1D_casing
1519.11,25.3185,2970.0,钻井液,1.0,1D_casing
1519.11,25.3185,3000.0,钻井液,1.0,1D_casing
1519.11,25.3185,3030.0,钻井液,1.0,1D_casing
1519.11,25.3185,3060.0,钻井液,1.0,1D_casing
1519.11,25.3185,3090.0,钻井液,1.0,1D_casing
1519.11,25.3185,3120.0,钻井液,1.0,1D_casing
1519.11,25.3185,3150.0,钻井液,1.0,1D_casing
1519.11,25.3185,3180.0,钻井液,1.0,1D_casing
1519.11,25.3185,3210.0,钻井液,1.0,1D_casing
1519.11,25.3185,3240.0,钻井液,1.0,1D_casing
1519.11,25.3185,3270.0,钻井液,1.0,1D_casing
1519.11,25.3185,3291.897,钻井液,1.0,1D_casing
1519.11,25.3185,3300.0,钻井液,1.0,1D_casing
1519.11,25.3185,3330.0,钻井液,1.0,1D_casing
1519.11,25.3185,3360.0,钻井液,1.0,1D_casing
1519.11,25.3185,3390.0,钻井液,1.0,1D_casing
1519.11,25.3185,3420.0,钻井液,1.0,1D_casing
1519.11,25.3185,3450.0,钻井液,1.0,1D_casing
1519.11,25.3185,3480.0,钻井液,1.0,1D_casing
1519.11,25.3185,3510.0,钻井液,1.0,1D_casing
1519.11,25.3185,3540.0,钻井液,1.0,1D_casing
1519.11,25.3185,3570.0,钻井液,1.0,1D_casing
1519.11,25.3185,3600.0,钻井液,1.0,1D_casing
1519.11,25.3185,3630.0,钻井液,1.0,1D_casing
1519.11,25.3185,3660.0,钻井液,1.0,1D_casing
1519.11,25.3185,3690.0,钻井液,1.0,1D_casing
1519.11,25.3185,3720.0,钻井液,1.0,1D_casing
1519.11,25.3185,3750.0,钻井液,1.0,1D_casing
1519.11,25.3185,3780.0,钻井液,1.0,1D_casing
1519.11,25.3185,3810.0,钻井液,1.0,1D_casing
1519.11,25.3185,3840.0,钻井液,1.0,1D_casing
1519.11,25.3185,3870.0,钻井液,1.0,1D_casing
1519.11,25.3185,3900.0,钻井液,1.0,1D_casing
1519.11,25.3185,3930.0,钻井液,1.0,1D_casing
1519.11,25.3185,3960.0,钻井液,1.0,1D_casing
1519.11,25.3185,3990.0,钻井液,1.0,1D_casing
1519.11,25.3185,4020.0,钻井液,1.0,1D_casing
1519.11,25.3185,4050.0,钻井液,1.0,1D_casing
1519.11,25.3185,4080.0,钻井液,1.0,1D_casing
1519.11,25.3185,4110.0,钻井液,1.0,1D_casing
1519.11,25.3185,4140.0,钻井液,1.0,1D_casing
1519.11,25.3185,4170.0,钻井液,1.0,1D_casing
1519.11,25.3185,4200.0,钻井液,1.0,1D_casing
1519.11,25.3185,4230.0,钻井液,1.0,1D_casing
1519.11,25.3185,4260.0,钻井液,1.0,1D_casing
1519.11,25.3185,4290.0,钻井液,1.0,1D_casing
1519.11,25.3185,4320.0,钻井液,1.0,1D_casing
1519.11,25.3185,4350.0,钻井液,1.0,1D_casing
1519.11,25.3185,4380.0,钻井液,1.0,1D_casing
1519.11,25.3185,4410.0,钻井液,1.0,1D_casing
1519.11,25.3185,4440.0,钻井液,1.0,1D_casing
1519.11,25.3185,4470.0,钻井液,1.0,1D_casing
1519.11,25.3185,4500.0,钻井液,1.0,1D_casing
1519.11,25.3185,4530.0,钻井液,1.0,1D_casing
1519.11,25.3185,4560.0,钻井液,1.0,1D_casing
1519.11,25.3185,4590.0,钻井液,1.0,1D_casing
1519.11,25.3185,4620.0,钻井液,1.0,1D_casing
1519.11,25.3185,4650.0,钻井液,1.0,1D_casing
1519.11,25.3185,4680.0,钻井液,1.0,1D_casing
1519.11,25.3185,4710.0,钻井液,1.0,1D_casing
1519.11,25.3185,4740.0,钻井液,1.0,1D_casing
1519.11,25.3185,4770.0,钻井液,1.0,1D_casing
1519.11,25.3185,4800.0,钻井液,1.0,1D_casing
1519.11,25.3185,4830.0,钻井液,1.0,1D_casing
1519.11,25.3185,4860.0,钻井液,1.0,1D_casing
1519.11,25.3185,4890.0,钻井液,1.0,1D_casing
1519.11,25.3185,4920.0,钻井液,1.0,1D_casing
1519.11,25.3185,4950.0,钻井液,1.0,1D_casing
1519.11,25.3185,4980.0,钻井液,1.0,1D_casing
1519.11,25.3185,5010.0,钻井液,1.0,1D_casing
1519.11,25.3185,5040.0,钻井液,1.0,1D_casing
1519.11,25.3185,5070.0,钻井液,1.0,1D_casing
1519.11,25.3185,5090.0,钻井液,1.0,1D_casing
1519.11,25.3185,5100.0,钻井液,1.0,1D_casing
1519.11,25.3185,5130.0,钻井液,1.0,1D_casing
1519.11,25.3185,5160.0,钻井液,1.0,1D_casing
1519.11,25.3185,5190.0,钻井液,1.0,1D_casing
1519.11,25.3185,5220.0,钻井液,1.0,1D_casing
1519.11,25.3185,5250.0,钻井液,1.0,1D_casing
1519.11,25.3185,5277.754,钻井液,1.0,1D_casing
1519.11,25.3185,5280.0,钻井液,1.0,1D_casing
1519.11,25.3185,5310.0,lead,0.0,2D_annulus
1519.11,25.3185,5310.0,tail,0.0,2D_annulus
1519.11,25.3185,5310.0,spacer,0.0,2D_annulus
1519.11,25.3185,5310.0,mud,1.0,2D_annulus
1519.11,25.3185,5340.0,lead,0.0,2D_annulus
1519.11,25.3185,5340.0,tail,0.0,2D_annulus
1519.11,25.3185,5340.0,spacer,0.0,2D_annulus
1519.11,25.3185,5340.0,mud,1.0,2D_annulus
1519.11,25.3185,5370.0,lead,0.0,2D_annulus
1519.11,25.3185,5370.0,tail,0.0,2D_annulus
1519.11,25.3185,5370.0,spacer,0.0,2D_annulus
1519.11,25.3185,5370.0,mud,1.0,2D_annulus
1519.11,25.3185,5400.0,lead,0.0,2D_annulus
1519.11,25.3185,5400.0,tail,0.0,2D_annulus
1519.11,25.3185,5400.0,spacer,0.0,2D_annulus
1519.11,25.3185,5400.0,mud,1.0,2D_annulus
1519.11,25.3185,5430.0,lead,0.0,2D_annulus
1519.11,25.3185,5430.0,tail,0.0,2D_annulus
1519.11,25.3185,5430.0,spacer,0.0,2D_annulus
1519.11,25.3185,5430.0,mud,1.0,2D_annulus
1519.11,25.3185,5460.0,lead,0.0,2D_annulus
1519.11,25.3185,5460.0,tail,0.0,2D_annulus
1519.11,25.3185,5460.0,spacer,0.0,2D_annulus
1519.11,25.3185,5460.0,mud,1.0,2D_annulus
1519.11,25.3185,5490.0,lead,0.0,2D_annulus
1519.11,25.3185,5490.0,tail,0.0,2D_annulus
1519.11,25.3185,5490.0,spacer,0.0,2D_annulus
1519.11,25.3185,5490.0,mud,1.0,2D_annulus
1519.11,25.3185,5520.0,lead,0.0,2D_annulus
1519.11,25.3185,5520.0,tail,0.0,2D_annulus
1519.11,25.3185,5520.0,spacer,0.0,2D_annulus
1519.11,25.3185,5520.0,mud,1.0,2D_annulus
1519.11,25.3185,5550.0,lead,0.0,2D_annulus
1519.11,25.3185,5550.0,tail,0.0,2D_annulus
1519.11,25.3185,5550.0,spacer,0.0,2D_annulus
1519.11,25.3185,5550.0,mud,1.0,2D_annulus
1519.11,25.3185,5568.0,lead,0.0,2D_annulus
1519.11,25.3185,5568.0,tail,0.0,2D_annulus
1519.11,25.3185,5568.0,spacer,0.0,2D_annulus
1519.11,25.3185,5568.0,mud,1.0,2D_annulus
1519.11,25.3185,5570.0,lead,0.0,2D_annulus
1519.11,25.3185,5570.0,tail,0.0,2D_annulus
1519.11,25.3185,5570.0,spacer,0.0,2D_annulus
1519.11,25.3185,5570.0,mud,1.0,2D_annulus
1519.11,25.3185,5600.0,lead,0.0,2D_annulus
1519.11,25.3185,5600.0,tail,0.0,2D_annulus
1519.11,25.3185,5600.0,spacer,0.0,2D_annulus
1519.11,25.3185,5600.0,mud,1.0,2D_annulus
1519.11,25.3185,5630.0,lead,0.0,2D_annulus
1519.11,25.3185,5630.0,tail,0.0,2D_annulus
1519.11,25.3185,5630.0,spacer,0.0,2D_annulus
1519.11,25.3185,5630.0,mud,1.0,2D_annulus
1519.11,25.3185,5660.0,lead,0.0,2D_annulus
1519.11,25.3185,5660.0,tail,0.0,2D_annulus
1519.11,25.3185,5660.0,spacer,0.0,2D_annulus
1519.11,25.3185,5660.0,mud,1.0,2D_annulus
1519.11,25.3185,5690.0,lead,0.0,2D_annulus
1519.11,25.3185,5690.0,tail,0.0,2D_annulus
1519.11,25.3185,5690.0,spacer,0.0,2D_annulus
1519.11,25.3185,5690.0,mud,1.0,2D_annulus
1519.11,25.3185,5720.0,lead,0.0,2D_annulus
1519.11,25.3185,5720.0,tail,0.0,2D_annulus
1519.11,25.3185,5720.0,spacer,0.0,2D_annulus
1519.11,25.3185,5720.0,mud,1.0,2D_annulus
1519.11,25.3185,5750.0,lead,0.0,2D_annulus
1519.11,25.3185,5750.0,tail,0.0,2D_annulus
1519.11,25.3185,5750.0,spacer,0.0,2D_annulus
1519.11,25.3185,5750.0,mud,1.0,2D_annulus
1519.11,25.3185,5780.0,lead,0.0,2D_annulus
1519.11,25.3185,5780.0,tail,0.0,2D_annulus
1519.11,25.3185,5780.0,spacer,0.0,2D_annulus
1519.11,25.3185,5780.0,mud,1.0,2D_annulus
1519.11,25.3185,5810.0,lead,0.0,2D_annulus
1519.11,25.3185,5810.0,tail,0.0,2D_annulus
1519.11,25.3185,5810.0,spacer,0.0,2D_annulus
1519.11,25.3185,5810.0,mud,1.0,2D_annulus
1519.11,25.3185,5840.0,lead,0.0,2D_annulus
1519.11,25.3185,5840.0,tail,0.0,2D_annulus
1519.11,25.3185,5840.0,spacer,0.0,2D_annulus
1519.11,25.3185,5840.0,mud,1.0,2D_annulus
1519.11,25.3185,5870.0,lead,0.0,2D_annulus
1519.11,25.3185,5870.0,tail,0.0,2D_annulus
1519.11,25.3185,5870.0,spacer,0.0,2D_annulus
1519.11,25.3185,5870.0,mud,1.0,2D_annulus
1519.11,25.3185,5900.0,lead,0.0,2D_annulus
1519.11,25.3185,5900.0,tail,0.0,2D_annulus
1519.11,25.3185,5900.0,spacer,0.0,2D_annulus
1519.11,25.3185,5900.0,mud,1.0,2D_annulus
1519.11,25.3185,5930.0,lead,0.0,2D_annulus
1519.11,25.3185,5930.0,tail,0.0,2D_annulus
1519.11,25.3185,5930.0,spacer,0.0,2D_annulus
1519.11,25.3185,5930.0,mud,1.0,2D_annulus
1519.11,25.3185,5960.0,lead,0.0,2D_annulus
1519.11,25.3185,5960.0,tail,0.0,2D_annulus
1519.11,25.3185,5960.0,spacer,0.0,2D_annulus
1519.11,25.3185,5960.0,mud,1.0,2D_annulus
1519.11,25.3185,5990.0,lead,0.0,2D_annulus
1519.11,25.3185,5990.0,tail,0.0,2D_annulus
1519.11,25.3185,5990.0,spacer,0.0,2D_annulus
1519.11,25.3185,5990.0,mud,1.0,2D_annulus
1519.11,25.3185,6000.0,lead,0.0,2D_annulus
1519.11,25.3185,6000.0,tail,0.0,2D_annulus
1519.11,25.3185,6000.0,spacer,0.0,2D_annulus
1519.11,25.3185,6000.0,mud,1.0,2D_annulus
1519.11,25.3185,6020.0,lead,0.0,2D_annulus
1519.11,25.3185,6020.0,tail,0.0,2D_annulus
1519.11,25.3185,6020.0,spacer,0.0,2D_annulus
1519.11,25.3185,6020.0,mud,1.0,2D_annulus
1519.11,25.3185,6050.0,lead,0.0,2D_annulus
1519.11,25.3185,6050.0,tail,0.0,2D_annulus
1519.11,25.3185,6050.0,spacer,0.0,2D_annulus
1519.11,25.3185,6050.0,mud,1.0,2D_annulus
1519.11,25.3185,6080.0,lead,0.0,2D_annulus
1519.11,25.3185,6080.0,tail,0.0,2D_annulus
1519.11,25.3185,6080.0,spacer,0.0,2D_annulus
1519.11,25.3185,6080.0,mud,1.0,2D_annulus
1519.11,25.3185,6110.0,lead,0.0,2D_annulus
1519.11,25.3185,6110.0,tail,0.0,2D_annulus
1519.11,25.3185,6110.0,spacer,0.0,2D_annulus
1519.11,25.3185,6110.0,mud,1.0,2D_annulus
1519.11,25.3185,6140.0,lead,0.0,2D_annulus
1519.11,25.3185,6140.0,tail,0.0,2D_annulus
1519.11,25.3185,6140.0,spacer,0.0,2D_annulus
1519.11,25.3185,6140.0,mud,1.0,2D_annulus
1519.11,25.3185,6170.0,lead,0.0,2D_annulus
1519.11,25.3185,6170.0,tail,0.0,2D_annulus
1519.11,25.3185,6170.0,spacer,0.0,2D_annulus
1519.11,25.3185,6170.0,mud,1.0,2D_annulus
1519.11,25.3185,6200.0,lead,0.0,2D_annulus
1519.11,25.3185,6200.0,tail,0.0,2D_annulus
1519.11,25.3185,6200.0,spacer,0.0,2D_annulus
1519.11,25.3185,6200.0,mud,1.0,2D_annulus
1519.11,25.3185,6230.0,lead,0.0,2D_annulus
1519.11,25.3185,6230.0,tail,0.0,2D_annulus
1519.11,25.3185,6230.0,spacer,0.0,2D_annulus
1519.11,25.3185,6230.0,mud,1.0,2D_annulus
1519.11,25.3185,6260.0,lead,0.0,2D_annulus
1519.11,25.3185,6260.0,tail,0.0,2D_annulus
1519.11,25.3185,6260.0,spacer,0.0,2D_annulus
1519.11,25.3185,6260.0,mud,1.0,2D_annulus
1519.11,25.3185,6290.0,lead,0.0,2D_annulus
1519.11,25.3185,6290.0,tail,0.0,2D_annulus
1519.11,25.3185,6290.0,spacer,0.0,2D_annulus
1519.11,25.3185,6290.0,mud,1.0,2D_annulus
1519.11,25.3185,6320.0,lead,0.0,2D_annulus
1519.11,25.3185,6320.0,tail,0.0,2D_annulus
1519.11,25.3185,6320.0,spacer,0.0,2D_annulus
1519.11,25.3185,6320.0,mud,1.0,2D_annulus
1519.11,25.3185,6350.0,lead,0.0,2D_annulus
1519.11,25.3185,6350.0,tail,0.0,2D_annulus
1519.11,25.3185,6350.0,spacer,0.0,2D_annulus
1519.11,25.3185,6350.0,mud,1.0,2D_annulus
1519.11,25.3185,6380.0,lead,0.0,2D_annulus
1519.11,25.3185,6380.0,tail,0.0,2D_annulus
1519.11,25.3185,6380.0,spacer,0.0,2D_annulus
1519.11,25.3185,6380.0,mud,1.0,2D_annulus
1519.11,25.3185,6410.0,lead,0.0,2D_annulus
1519.11,25.3185,6410.0,tail,0.0,2D_annulus
1519.11,25.3185,6410.0,spacer,0.0,2D_annulus
1519.11,25.3185,6410.0,mud,1.0,2D_annulus
1519.11,25.3185,6440.0,lead,0.0,2D_annulus
1519.11,25.3185,6440.0,tail,0.0,2D_annulus
1519.11,25.3185,6440.0,spacer,0.0,2D_annulus
1519.11,25.3185,6440.0,mud,1.0,2D_annulus
1519.11,25.3185,6470.0,lead,0.0,2D_annulus
1519.11,25.3185,6470.0,tail,0.0,2D_annulus
1519.11,25.3185,6470.0,spacer,0.0,2D_annulus
1519.11,25.3185,6470.0,mud,1.0,2D_annulus
1519.11,25.3185,6500.0,lead,0.0,2D_annulus
1519.11,25.3185,6500.0,tail,0.0,2D_annulus
1519.11,25.3185,6500.0,spacer,0.0,2D_annulus
1519.11,25.3185,6500.0,mud,1.0,2D_annulus
1519.11,25.3185,6530.0,lead,0.0,2D_annulus
1519.11,25.3185,6530.0,tail,0.0,2D_annulus
1519.11,25.3185,6530.0,spacer,0.0,2D_annulus
1519.11,25.3185,6530.0,mud,1.0,2D_annulus
1519.11,25.3185,6560.0,lead,0.0,2D_annulus
1519.11,25.3185,6560.0,tail,0.0,2D_annulus
1519.11,25.3185,6560.0,spacer,0.0,2D_annulus
1519.11,25.3185,6560.0,mud,1.0,2D_annulus
1519.11,25.3185,6590.0,lead,0.0,2D_annulus
1519.11,25.3185,6590.0,tail,0.0,2D_annulus
1519.11,25.3185,6590.0,spacer,0.0,2D_annulus
1519.11,25.3185,6590.0,mud,1.0,2D_annulus
1519.11,25.3185,6620.0,lead,0.0,2D_annulus
1519.11,25.3185,6620.0,tail,0.0,2D_annulus
1519.11,25.3185,6620.0,spacer,0.0,2D_annulus
1519.11,25.3185,6620.0,mud,1.0,2D_annulus
1519.11,25.3185,6650.0,lead,0.0,2D_annulus
1519.11,25.3185,6650.0,tail,0.0,2D_annulus
1519.11,25.3185,6650.0,spacer,0.0,2D_annulus
1519.11,25.3185,6650.0,mud,1.0,2D_annulus
1519.11,25.3185,6680.0,lead,0.0,2D_annulus
1519.11,25.3185,6680.0,tail,0.0,2D_annulus
1519.11,25.3185,6680.0,spacer,0.0,2D_annulus
1519.11,25.3185,6680.0,mud,1.0,2D_annulus
1519.11,25.3185,6710.0,lead,0.0,2D_annulus
1519.11,25.3185,6710.0,tail,0.0,2D_annulus
1519.11,25.3185,6710.0,spacer,0.0,2D_annulus
1519.11,25.3185,6710.0,mud,1.0,2D_annulus
1519.11,25.3185,6740.0,lead,0.0,2D_annulus
1519.11,25.3185,6740.0,tail,0.0,2D_annulus
1519.11,25.3185,6740.0,spacer,0.0,2D_annulus
1519.11,25.3185,6740.0,mud,1.0,2D_annulus
1519.11,25.3185,6770.0,lead,0.0,2D_annulus
1519.11,25.3185,6770.0,tail,0.0,2D_annulus
1519.11,25.3185,6770.0,spacer,0.0,2D_annulus
1519.11,25.3185,6770.0,mud,1.0,2D_annulus
1519.11,25.3185,6800.0,lead,0.0,2D_annulus
1519.11,25.3185,6800.0,tail,0.0,2D_annulus
1519.11,25.3185,6800.0,spacer,0.0,2D_annulus
1519.11,25.3185,6800.0,mud,1.0,2D_annulus
1519.11,25.3185,6830.0,lead,0.0,2D_annulus
1519.11,25.3185,6830.0,tail,0.0,2D_annulus
1519.11,25.3185,6830.0,spacer,0.0,2D_annulus
1519.11,25.3185,6830.0,mud,1.0,2D_annulus
1519.11,25.3185,6860.0,lead,0.0,2D_annulus
1519.11,25.3185,6860.0,tail,0.0,2D_annulus
1519.11,25.3185,6860.0,spacer,0.0,2D_annulus
1519.11,25.3185,6860.0,mud,1.0,2D_annulus
1519.11,25.3185,6880.0,lead,0.0,2D_annulus
1519.11,25.3185,6880.0,tail,0.0,2D_annulus
1519.11,25.3185,6880.0,spacer,0.0,2D_annulus
1519.11,25.3185,6880.0,mud,1.0,2D_annulus
1519.11,25.3185,6890.0,lead,0.0,2D_annulus
1519.11,25.3185,6890.0,tail,0.0,2D_annulus
1519.11,25.3185,6890.0,spacer,0.0,2D_annulus
1519.11,25.3185,6890.0,mud,1.0,2D_annulus
1519.11,25.3185,6920.0,lead,0.0,2D_annulus
1519.11,25.3185,6920.0,tail,0.0,2D_annulus
1519.11,25.3185,6920.0,spacer,0.0,2D_annulus
1519.11,25.3185,6920.0,mud,1.0,2D_annulus
1519.11,25.3185,6950.0,lead,0.0,2D_annulus
1519.11,25.3185,6950.0,tail,0.0,2D_annulus
1519.11,25.3185,6950.0,spacer,0.0,2D_annulus
1519.11,25.3185,6950.0,mud,1.0,2D_annulus
1519.11,25.3185,6980.0,lead,0.0,2D_annulus
1519.11,25.3185,6980.0,tail,0.0,2D_annulus
1519.11,25.3185,6980.0,spacer,0.0,2D_annulus
1519.11,25.3185,6980.0,mud,1.0,2D_annulus
1519.11,25.3185,7000.0,lead,0.0,2D_annulus
1519.11,25.3185,7000.0,tail,0.0,2D_annulus
1519.11,25.3185,7000.0,spacer,0.0,2D_annulus
1519.11,25.3185,7000.0,mud,1.0,2D_annulus
1519.11,25.3185,7010.0,lead,0.0,2D_annulus
1519.11,25.3185,7010.0,tail,0.0,2D_annulus
1519.11,25.3185,7010.0,spacer,0.0,2D_annulus
1519.11,25.3185,7010.0,mud,1.0,2D_annulus
1519.11,25.3185,7040.0,lead,0.0,2D_annulus
1519.11,25.3185,7040.0,tail,0.0,2D_annulus
1519.11,25.3185,7040.0,spacer,0.0,2D_annulus
1519.11,25.3185,7040.0,mud,1.0,2D_annulus
1519.11,25.3185,7059.016,lead,0.0,2D_annulus
1519.11,25.3185,7059.016,tail,0.0,2D_annulus
1519.11,25.3185,7059.016,spacer,0.0,2D_annulus
1519.11,25.3185,7059.016,mud,1.0,2D_annulus
1519.11,25.3185,7070.0,lead,0.0,2D_annulus
1519.11,25.3185,7070.0,tail,0.0,2D_annulus
1519.11,25.3185,7070.0,spacer,0.0,2D_annulus
1519.11,25.3185,7070.0,mud,1.0,2D_annulus
1519.11,25.3185,7096.0,lead,0.0,2D_annulus
1519.11,25.3185,7096.0,tail,0.0,2D_annulus
1519.11,25.3185,7096.0,spacer,0.0,2D_annulus
1519.11,25.3185,7096.0,mud,1.0,2D_annulus
1519.11,25.3185,7100.0,lead,0.0,2D_annulus
1519.11,25.3185,7100.0,tail,0.0,2D_annulus
1519.11,25.3185,7100.0,spacer,0.0,2D_annulus
1519.11,25.3185,7100.0,mud,1.0,2D_annulus
1519.11,25.3185,7130.0,lead,0.0,2D_annulus
1519.11,25.3185,7130.0,tail,0.0,2D_annulus
1519.11,25.3185,7130.0,spacer,0.0,2D_annulus
1519.11,25.3185,7130.0,mud,1.0,2D_annulus
1519.11,25.3185,7160.0,lead,0.0,2D_annulus
1519.11,25.3185,7160.0,tail,0.0,2D_annulus
1519.11,25.3185,7160.0,spacer,0.0,2D_annulus
1519.11,25.3185,7160.0,mud,1.0,2D_annulus
1519.11,25.3185,7190.0,lead,0.0,2D_annulus
1519.11,25.3185,7190.0,tail,0.0,2D_annulus
1519.11,25.3185,7190.0,spacer,0.0,2D_annulus
1519.11,25.3185,7190.0,mud,1.0,2D_annulus
1519.11,25.3185,7220.0,lead,0.0,2D_annulus
1519.11,25.3185,7220.0,tail,0.0,2D_annulus
1519.11,25.3185,7220.0,spacer,0.0,2D_annulus
1519.11,25.3185,7220.0,mud,1.0,2D_annulus
1519.11,25.3185,7250.0,lead,0.0,2D_annulus
1519.11,25.3185,7250.0,tail,0.0,2D_annulus
1519.11,25.3185,7250.0,spacer,0.0,2D_annulus
1519.11,25.3185,7250.0,mud,1.0,2D_annulus
1519.11,25.3185,7280.0,lead,0.0,2D_annulus
1519.11,25.3185,7280.0,tail,0.0,2D_annulus
1519.11,25.3185,7280.0,spacer,0.0,2D_annulus
1519.11,25.3185,7280.0,mud,1.0,2D_annulus
1519.11,25.3185,7310.0,lead,0.0,2D_annulus
1519.11,25.3185,7310.0,tail,0.0,2D_annulus
1519.11,25.3185,7310.0,spacer,0.0,2D_annulus
1519.11,25.3185,7310.0,mud,1.0,2D_annulus
1519.11,25.3185,7340.0,lead,0.0,2D_annulus
1519.11,25.3185,7340.0,tail,0.0,2D_annulus
1519.11,25.3185,7340.0,spacer,0.0,2D_annulus
1519.11,25.3185,7340.0,mud,1.0,2D_annulus
1519.11,25.3185,7370.0,lead,0.0,2D_annulus
1519.11,25.3185,7370.0,tail,0.0,2D_annulus
1519.11,25.3185,7370.0,spacer,0.0,2D_annulus
1519.11,25.3185,7370.0,mud,1.0,2D_annulus
1519.11,25.3185,7400.0,lead,0.0,2D_annulus
1519.11,25.3185,7400.0,tail,0.0,2D_annulus
1519.11,25.3185,7400.0,spacer,0.0,2D_annulus
1519.11,25.3185,7400.0,mud,1.0,2D_annulus
1519.11,25.3185,7430.0,lead,0.0,2D_annulus
1519.11,25.3185,7430.0,tail,0.0,2D_annulus
1519.11,25.3185,7430.0,spacer,0.0,2D_annulus
1519.11,25.3185,7430.0,mud,1.0,2D_annulus
1519.11,25.3185,7460.0,lead,0.0,2D_annulus
1519.11,25.3185,7460.0,tail,0.0,2D_annulus
1519.11,25.3185,7460.0,spacer,0.0,2D_annulus
1519.11,25.3185,7460.0,mud,1.0,2D_annulus
1519.11,25.3185,7463.0,lead,0.0,2D_annulus
1519.11,25.3185,7463.0,tail,0.0,2D_annulus
1519.11,25.3185,7463.0,spacer,0.0,2D_annulus
1519.11,25.3185,7463.0,mud,1.0,2D_annulus
1519.11,25.3185,7490.0,lead,0.0,2D_annulus
1519.11,25.3185,7490.0,tail,0.0,2D_annulus
1519.11,25.3185,7490.0,spacer,0.0,2D_annulus
1519.11,25.3185,7490.0,mud,1.0,2D_annulus
1519.11,25.3185,7520.0,lead,0.0,2D_annulus
1519.11,25.3185,7520.0,tail,0.0,2D_annulus
1519.11,25.3185,7520.0,spacer,0.0,2D_annulus
1519.11,25.3185,7520.0,mud,1.0,2D_annulus
1519.11,25.3185,7550.0,lead,0.0,2D_annulus
1519.11,25.3185,7550.0,tail,0.0,2D_annulus
1519.11,25.3185,7550.0,spacer,0.0,2D_annulus
1519.11,25.3185,7550.0,mud,1.0,2D_annulus
1519.11,25.3185,7586.0,lead,0.0,2D_annulus
1519.11,25.3185,7586.0,tail,0.0,2D_annulus
1519.11,25.3185,7586.0,spacer,0.0,2D_annulus
1519.11,25.3185,7586.0,mud,1.0,2D_annulus
1759.11,29.3185,30.0,隔离液1,1.0,1D_casing
1759.11,29.3185,60.0,隔离液1,1.0,1D_casing
1759.11,29.3185,90.0,隔离液1,1.0,1D_casing
