well_id,md_m,amp_pct,quality_class,data_type,source_description,confidence,notes
ht1_004,1102.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1103.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1104.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1105.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1106.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1107.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1108.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1109.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1110.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1111.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1112.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1113.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1114.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1115.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1116.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1117.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1118.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1119.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1120.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1121.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1122.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1123.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1124.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1125.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1126.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1127.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1128.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1129.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1130.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1131.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1132.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1133.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1134.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1135.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1136.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1137.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1138.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1139.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1140.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1141.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1142.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1143.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1144.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1145.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1146.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1147.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1148.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1149.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1150.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1151.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1152.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1153.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1154.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1155.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1156.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1157.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1158.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1159.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1160.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1161.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1162.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1163.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1164.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1165.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1166.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1167.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1168.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1169.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1170.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1171.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1172.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1173.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1174.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1175.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1176.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1177.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1178.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1179.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1180.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1181.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1182.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1183.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1184.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1185.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1186.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1187.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1188.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1189.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1190.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1191.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1192.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1193.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1194.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1195.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1196.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1197.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1198.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1199.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1200.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1201.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1202.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1203.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1204.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1205.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1206.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1207.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1208.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1209.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1210.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1211.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1212.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1213.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1214.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1215.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1216.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1217.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1218.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1219.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1220.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1221.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1222.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1223.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1224.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1225.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1226.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1227.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1228.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1229.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1230.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1231.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1232.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1233.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1234.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1235.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1236.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1237.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1238.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1239.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1240.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1241.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1242.0,,差,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面差;二界面不评价
ht1_004,1243.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1244.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1245.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1246.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1247.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1248.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1249.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1250.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1251.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1252.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1253.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1254.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1255.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1256.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1257.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1258.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1259.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1260.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1261.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1262.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1263.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1264.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1265.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1266.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1267.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1268.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1269.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1270.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1271.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1272.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1273.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1274.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1275.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1276.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1277.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1278.0,,良好,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面良好;二界面不评价
ht1_004,1279.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1280.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1281.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1282.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1283.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1284.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1285.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1286.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
ht1_004,1287.0,,中等,interpreted,HT1-004_固井质量测井评价图 图头+一界面解释填充(矢量) 20260721 完井,medium,一界面中等;二界面不评价
