well_id,md_m,amp_pct,quality_class,data_type,source_description,confidence,notes
ht1_003,1584.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1585.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1586.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1587.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1588.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1589.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1590.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1591.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1592.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1593.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1594.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1595.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1596.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1597.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1598.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1599.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1600.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1601.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1602.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1603.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1604.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1605.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1606.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1607.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1608.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1609.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1610.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1611.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1612.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1613.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1614.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1615.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1616.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1617.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1618.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1619.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1620.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1621.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1622.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1623.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1624.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1625.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1626.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1627.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1628.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1629.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1630.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1631.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1632.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1633.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1634.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1635.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1636.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1637.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1638.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1639.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1640.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1641.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1642.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1643.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1644.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1645.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1646.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1647.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1648.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1649.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1650.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1651.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1652.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1653.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1654.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1655.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1656.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1657.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1658.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1659.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1660.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1661.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1662.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1663.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1664.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1665.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1666.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1667.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1668.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1669.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1670.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1671.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1672.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1673.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1674.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1675.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1676.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1677.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1678.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1679.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1680.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1681.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1682.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1683.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1684.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1685.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1686.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1687.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1688.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1689.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1690.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1691.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1692.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1693.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1694.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1695.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1696.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1697.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1698.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1699.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1700.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1701.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1702.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1703.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1704.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1705.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1706.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1707.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1708.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1709.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1710.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1711.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1712.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1713.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1714.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1715.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1716.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1717.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1718.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1719.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1720.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1721.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
ht1_003,1722.0,,良好,interpreted,HT1-003_固井质量测井评价图(15-3500/3500-7595) 图头+一界面解释填充(矢量LEAD5.0) 20260622 完井,medium,一界面良好;二界面不评价(多层套管)
